time_stamp, total time, scan point size, incremental time, search time, delete size, delete time, tree size st, tree size end, add point size, preprocess time
1523504437.16526389,0.00698840,6259,0.00159311,0.00000000,0,0.00000000,49592,50103,602,0.00000011
1523504437.26611710,0.00652971,6268,0.00148602,0.00000000,0,0.00000000,50103,50605,613,0.00000022
1523504437.36698103,0.01001858,6280,0.00231845,0.00000000,0,0.00000000,50605,51078,573,0.00000024
1523504437.46784091,0.00874064,6275,0.00243939,0.00000000,0,0.00000000,51078,51604,665,0.00000014
1523504437.56869793,0.00794858,6295,0.00191521,0.00000000,0,0.00000000,51604,52080,691,0.00000014
1523504437.66955590,0.00774870,6305,0.00179497,0.00000000,0,0.00000000,52080,52632,724,0.00000012
1523504437.77041006,0.01041931,6318,0.00319202,0.00000000,0,0.00000000,52632,53073,697,0.00000017
1523504437.87127304,0.00782094,6326,0.00149018,0.00000000,0,0.00000000,53063,53584,689,0.00000028
1523504437.97212100,0.00945735,6339,0.00260174,0.00000000,0,0.00000000,53584,54076,670,0.00000013
1523504438.07298994,0.00978018,6352,0.00287331,0.00000000,0,0.00000000,54076,54606,703,0.00000018
1523504438.17384291,0.00878700,6373,0.00204351,0.00000000,0,0.00000000,54606,55098,672,0.00000013
1523504438.27471995,0.00816778,6376,0.00200921,0.00000000,0,0.00000000,55098,55583,641,0.00000019
1523504438.37556696,0.00866273,6395,0.00234687,0.00000000,0,0.00000000,55557,56028,677,0.00000019
1523504438.47642493,0.00697778,6400,0.00154400,0.00000000,0,0.00000000,56028,56510,640,0.00000020
1523504438.57728410,0.00742190,6386,0.00183792,0.00000000,0,0.00000000,56510,56999,640,0.00000018
1523504438.67814302,0.00980644,6406,0.00285651,0.00000000,0,0.00000000,56999,57502,669,0.00000024
1523504438.77899504,0.01058370,6432,0.00358616,0.00000000,0,0.00000000,57502,57961,664,0.00000024
1523504438.87985802,0.00797944,6439,0.00222838,0.00000000,0,0.00000000,57955,58401,651,0.00000022
1523504438.98071694,0.00918746,6452,0.00200388,0.00000000,0,0.00000000,58401,58902,671,0.00000026
1523504439.08156800,0.00942455,6480,0.00282900,0.00000000,0,0.00000000,58888,59391,695,0.00000046
1523504439.18243289,0.00990269,6502,0.00315399,0.00000000,0,0.00000000,59391,59888,753,0.00000019
1523504439.28330112,0.00761445,6521,0.00191285,0.00000000,0,0.00000000,59888,60450,719,0.00000020
1523504439.38414311,0.00908892,6534,0.00271509,0.00000000,0,0.00000000,60405,60830,706,0.00000018
1523504439.48500800,0.00997400,6549,0.00263219,0.00000000,0,0.00000000,60830,61313,726,0.00000015
1523504439.58586788,0.00887932,6586,0.00246091,0.00000000,0,0.00000000,61313,61878,765,0.00000015
1523504439.68671989,0.00766853,6654,0.00202668,0.00000000,0,0.00000000,61878,62513,830,0.00000016
1523504439.78758502,0.01073836,6698,0.00291877,0.00000000,0,0.00000000,62232,62999,904,0.00000023
1523504439.88844299,0.00846043,6749,0.00229843,0.00000000,0,0.00000000,62944,63708,827,0.00000020
1523504439.98930001,0.00817451,6812,0.00225095,0.00000000,0,0.00000000,63163,63911,865,0.00000017
1523504440.09015799,0.00816703,6883,0.00220276,0.00000000,0,0.00000000,63911,64630,920,0.00000014
1523504440.19100308,0.00915868,6952,0.00259000,0.00000000,0,0.00000000,64630,65365,1010,0.00000022
1523504440.29186106,0.01288468,7020,0.00460254,0.00000000,0,0.00000000,65365,66118,998,0.00000017
1523504440.39271903,0.01099714,7084,0.00317858,0.00000000,0,0.00000000,66118,66887,1071,0.00000014
1523504440.49360204,0.01482657,7136,0.00782986,0.00000000,0,0.00000000,66873,67663,1074,0.00000018
1523504440.59443593,0.00749942,7181,0.00146277,0.00000000,0,0.00000000,67265,68202,1047,0.00000015
1523504440.69531894,0.00781163,7238,0.00191985,0.00000000,0,0.00000000,68202,69012,1029,0.00000020
1523504440.79615211,0.00833196,7311,0.00179153,0.00000000,0,0.00000000,69012,69694,881,0.00000017
1523504440.89703393,0.00808240,7379,0.00197052,0.00000000,0,0.00000000,69694,70392,958,0.00000020
1523504440.99789310,0.00921225,7435,0.00259878,0.00000000,0,0.00000000,70392,71053,885,0.00000016
1523504441.09875202,0.00990365,7492,0.00269759,0.00000000,0,0.00000000,71053,71716,945,0.00000016
1523504441.19960999,0.00944988,5770,0.00275406,0.00000000,0,0.00000000,71716,72213,733,0.00000019
1523504441.30044389,0.00784419,5818,0.00219972,0.00000000,0,0.00000000,72213,72785,766,0.00000017
1523504441.40130091,0.00783903,5891,0.00210428,0.00000000,0,0.00000000,72785,73302,756,0.00000019
1523504441.50216007,0.00880922,5957,0.00268129,0.00000000,0,0.00000000,73302,73788,750,0.00000014
1523504441.60301805,0.00911164,6031,0.00240658,0.00000000,0,0.00000000,73788,74335,756,0.00000020
1523504441.70390201,0.00854178,6103,0.00221262,0.00000000,0,0.00000000,74335,74939,747,0.00000016
1523504441.80473709,0.00798011,6161,0.00206306,0.00000000,0,0.00000000,74775,75325,787,0.00000014
1523504441.90559292,0.00746256,6232,0.00213602,0.00000000,0,0.00000000,75325,75790,777,0.00000017
1523504442.00647593,0.00744770,6331,0.00184396,0.00000000,0,0.00000000,75580,76183,774,0.00000030
1523504442.10731101,0.01044688,6400,0.00326417,0.00000000,0,0.00000000,76082,76541,761,0.00000019
1523504442.20819306,0.00927598,6468,0.00286685,0.00000000,0,0.00000000,76541,77078,740,0.00000025
1523504442.30903101,0.00909854,6525,0.00236818,0.00000000,0,0.00000000,76905,77377,822,0.00000053
1523504442.40988398,0.00839642,6592,0.00205782,0.00000000,0,0.00000000,77377,77833,836,0.00000020
1523504442.51076889,0.00881977,6666,0.00227432,0.00000000,0,0.00000000,77833,78461,864,0.00000021
1523504442.61159992,0.01171348,6693,0.00299962,0.00000000,0,0.00000000,78461,78828,853,0.00000019
1523504442.71246195,0.00894844,6746,0.00200735,0.00000000,0,0.00000000,78828,79503,892,0.00000018
1523504442.81331706,0.01105483,6767,0.00324275,0.00000000,0,0.00000000,79503,80037,870,0.00000028
1523504442.91417503,0.01058251,6812,0.00288569,0.00000000,0,0.00000000,80037,80534,936,0.00000011
1523504443.01503396,0.01077582,6859,0.00251173,0.00000000,0,0.00000000,80534,81128,956,0.00000016
1523504443.11589408,0.00988722,6953,0.00276014,0.00000000,0,0.00000000,81128,81787,1031,0.00000016
1523504443.21675205,0.01244734,7054,0.00428028,0.00000000,0,0.00000000,81787,82453,1063,0.00000021
1523504443.31761098,0.01520612,7135,0.00646921,0.00000000,0,0.00000000,82453,82918,1116,0.00000019
1523504443.41846800,0.01030295,7180,0.00221574,0.00000000,0,0.00000000,82918,83790,1053,0.00000028
1523504443.51932693,0.01021099,7200,0.00291619,0.00000000,0,0.00000000,83639,84349,1067,0.00000013
1523504443.62018490,0.01595430,7203,0.00718533,0.00000000,0,0.00000000,84349,85088,1081,0.00000017
1523504443.72104406,0.01119436,7206,0.00268103,0.00000000,0,0.00000000,83826,84863,1140,0.00000015
1523504443.82190299,0.01084426,7155,0.00281273,0.00000000,0,0.00000000,84863,85696,1026,0.00000019
1523504443.92276096,0.01044235,7150,0.00196629,0.00000000,0,0.00000000,85696,86463,1038,0.00000011
1523504444.02361989,0.01108517,7176,0.00279113,0.00000000,0,0.00000000,86463,87239,1083,0.00000022
1523504444.12450504,0.01090002,7208,0.00255578,0.00000000,0,0.00000000,87239,87971,1100,0.00000019
1523504444.22533607,0.01090654,7249,0.00326393,0.00000000,0,0.00000000,87971,88641,1154,0.00000018
1523504444.32619405,0.01182166,7244,0.00376044,0.00000000,0,0.00000000,88641,89068,1143,0.00000023
1523504444.42705393,0.01055802,7242,0.00228070,0.00000000,0,0.00000000,89068,89927,1134,0.00000018
1523504444.52793694,0.01108767,7241,0.00297163,0.00000000,0,0.00000000,89927,90826,1179,0.00000020
1523504444.62876892,0.01023936,7222,0.00285708,0.00000000,0,0.00000000,90522,91265,1091,0.00000015
1523504444.72962689,0.01118897,7200,0.00311110,0.00000000,0,0.00000000,91265,92102,1159,0.00000016
1523504444.83048511,0.01294216,7186,0.00417305,0.00000000,0,0.00000000,91881,92683,1178,0.00000020
1523504444.93139410,0.00992875,7196,0.00219033,0.00000000,0,0.00000000,92683,93589,1174,0.00000015
1523504445.03220201,0.01029801,7208,0.00273861,0.00000000,0,0.00000000,93235,94203,1193,0.00000015
1523504445.13306093,0.00980221,7241,0.00241485,0.00000000,0,0.00000000,93903,94824,1201,0.00000021
1523504445.23394299,0.01278627,7237,0.00433138,0.00000000,0,0.00000000,94824,95654,1145,0.00000014
1523504445.33477807,0.01165311,7244,0.00314910,0.00000000,0,0.00000000,95654,96586,1159,0.00000018
1523504445.43563509,0.01346707,7275,0.00488852,0.00000000,0,0.00000000,96304,97219,1261,0.00000017
1523504445.53649402,0.01396899,7313,0.00415270,0.00000000,0,0.00000000,97207,97938,1277,0.00000057
1523504445.63735390,0.01131628,7382,0.00309871,0.00000000,0,0.00000000,97938,98896,1339,0.00000020
1523504445.73820996,0.01286060,7430,0.00331065,0.00000000,0,0.00000000,98610,99616,1323,0.00000027
1523504445.83907199,0.01129077,7472,0.00319123,0.00000000,0,0.00000000,99616,100659,1253,0.00000016
1523504445.93993092,0.01076310,7517,0.00326782,0.00000000,0,0.00000000,100406,101404,1309,0.00000028
1523504446.04078507,0.01079596,7554,0.00275893,0.00000000,0,0.00000000,100513,101513,1304,0.00000027
1523504446.14166903,0.01093817,7649,0.00268345,0.00000000,0,0.00000000,101388,102224,1214,0.00000022
1523504446.24250197,0.01134198,7733,0.00331510,0.00000000,0,0.00000000,102224,103244,1287,0.00000019
1523504446.34335995,0.01171746,7852,0.00317185,0.00000000,0,0.00000000,102958,103830,1276,0.00000016
1523504446.44421792,0.01385442,7919,0.00414895,0.00000000,0,0.00000000,103709,104554,1273,0.00000014
1523504446.54507709,0.01373699,7991,0.00426119,0.00000000,0,0.00000000,104554,105379,1320,0.00000023
1523504446.64593506,0.01625746,8032,0.00691861,0.00000000,0,0.00000000,105236,106454,1248,0.00000020
1523504446.74679303,0.01290736,8097,0.00403595,0.00000000,0,0.00000000,106454,106108,1265,0.00000017
1523504446.84764600,0.01172813,8169,0.00252457,0.00000000,0,0.00000000,106108,107095,1310,0.00000020
1523504446.94851089,0.01055135,8263,0.00247808,0.00000000,0,0.00000000,107095,107994,1244,0.00000017
1523504447.04936790,0.01132683,6223,0.00355732,0.00000000,0,0.00000000,107994,108601,950,0.00000013
1523504447.15022707,0.00918660,6281,0.00230505,0.00000000,0,0.00000000,108601,109276,889,0.00000019
1523504447.25108504,0.01018175,6362,0.00243213,0.00000000,0,0.00000000,109127,109815,952,0.00000011
1523504447.35194397,0.00791401,6395,0.00183661,0.00000000,0,0.00000000,109754,110434,921,0.00000013
1523504447.45280099,0.01041594,6457,0.00271980,0.00000000,0,0.00000000,110434,111091,971,0.00000017
1523504447.55365992,0.00932610,6485,0.00238997,0.00000000,0,0.00000000,110969,111670,914,0.00000020
1523504447.65451789,0.00901280,6547,0.00189385,0.00000000,0,0.00000000,111300,112090,894,0.00000021
1523504447.75540209,0.01009708,6629,0.00278770,0.00000000,0,0.00000000,111810,112570,1031,0.00000018
1523504447.85623288,0.01035031,6700,0.00277800,0.00000000,0,0.00000000,112125,112878,942,0.00000018
1523504447.95711899,0.01149638,6772,0.00345781,0.00000000,0,0.00000000,112878,113598,966,0.00000018
1523504448.05797601,0.00953002,6805,0.00231214,0.00000000,0,0.00000000,113046,113825,987,0.00000018
1523504448.15880990,0.01188637,6864,0.00351760,0.00000000,0,0.00000000,113649,114390,1024,0.00000032
1523504448.25966811,0.00996620,6922,0.00310300,0.00000000,0,0.00000000,114390,115248,1077,0.00000022
1523504448.36052799,0.01066060,6959,0.00282891,0.00000000,0,0.00000000,114356,115321,1071,0.00000021
1523504448.46138406,0.01214853,7036,0.00348119,0.00000000,0,0.00000000,115321,116262,1153,0.00000025
1523504448.56224799,0.01016558,7083,0.00210774,0.00000000,0,0.00000000,116262,117130,1143,0.00000018
1523504448.66310096,0.01202588,7134,0.00282260,0.00000000,0,0.00000000,117130,117958,1175,0.00000017
1523504448.76395988,0.01418961,7186,0.00419817,0.00000000,0,0.00000000,117958,118779,1146,0.00000080
1523504448.86481810,0.01139392,7206,0.00276092,0.00000000,0,0.00000000,118779,119758,1176,0.00000018
1523504448.96567607,0.01486341,7243,0.00474709,0.00000000,0,0.00000000,119633,120512,1295,0.00000018
1523504449.06653404,0.01127342,7250,0.00280597,0.00000000,0,0.00000000,120512,121398,1196,0.00000017
1523504449.16739511,0.01379328,7239,0.00463752,0.00000000,0,0.00000000,121398,122374,1252,0.00000019
1523504449.26825309,0.01275081,7274,0.00322921,0.00000000,0,0.00000000,121955,123019,1241,0.00000016
1523504449.36911201,0.01167338,7270,0.00323069,0.00000000,0,0.00000000,122520,123702,1231,0.00000021
1523504449.46999407,0.01288716,7228,0.00370823,0.00000000,0,0.00000000,122345,123283,1264,0.00000018
1523504449.57082605,0.01034753,7279,0.00239638,0.00000000,0,0.00000000,123283,124222,1253,0.00000020
1523504449.67168403,0.01037201,7271,0.00234920,0.00000000,0,0.00000000,124222,125113,1190,0.00000021
1523504449.77256894,0.01200863,7250,0.00347132,0.00000000,0,0.00000000,125113,125941,1198,0.00000016
1523504449.87340403,0.01180851,7246,0.00342637,0.00000000,0,0.00000000,125941,126759,1200,0.00000018
1523504449.97425890,0.01157624,7270,0.00383862,0.00000000,0,0.00000000,126606,127778,1268,0.00000013
1523504450.07511806,0.00971691,7293,0.00253409,0.00000000,0,0.00000000,126878,127821,1236,0.00000019
1523504450.17600107,0.01254070,7334,0.00326980,0.00000000,0,0.00000000,127821,128745,1316,0.00000018
1523504450.27683210,0.01230486,7324,0.00363728,0.00000000,0,0.00000000,128745,129527,1240,0.00000020
1523504450.37769294,0.01885003,7319,0.00921723,0.00000000,0,0.00000000,129527,130371,1302,0.00000018
1523504450.47854900,0.01291541,7330,0.00260958,0.00000000,0,0.00000000,130371,131627,1281,0.00000016
1523504450.57940793,0.01065415,7349,0.00287776,0.00000000,0,0.00000000,130158,131222,1333,0.00000027
1523504450.68026590,0.01107947,7368,0.00247209,0.00000000,0,0.00000000,131222,132204,1270,0.00000022
1523504450.78112411,0.01404902,7397,0.00392453,0.00000000,0,0.00000000,132204,133208,1342,0.00000018
1523504450.88198304,0.01389168,7435,0.00453271,0.00000000,0,0.00000000,133172,134274,1380,0.00000021
1523504450.98286796,0.01213398,7451,0.00325257,0.00000000,0,0.00000000,134234,135162,1394,0.00000023
1523504451.08370090,0.01373856,7506,0.00420919,0.00000000,0,0.00000000,135162,136261,1453,0.00000016
1523504451.18455911,0.01220332,7578,0.00298936,0.00000000,0,0.00000000,136197,137472,1531,0.00000018
1523504451.28541899,0.01320859,7648,0.00392995,0.00000000,0,0.00000000,137333,138796,1560,0.00000014
1523504451.38627791,0.01409537,7689,0.00447810,0.00000000,0,0.00000000,137969,139131,1643,0.00000022
1523504451.48713398,0.01261660,7741,0.00344294,0.00000000,0,0.00000000,138995,140283,1562,0.00000021
1523504451.58799291,0.01287691,7794,0.00413834,0.00000000,0,0.00000000,140283,141518,1555,0.00000028
1523504451.68885207,0.01225554,7859,0.00341763,0.00000000,0,0.00000000,140758,142189,1594,0.00000030
1523504451.78971004,0.01170191,7971,0.00266616,0.00000000,0,0.00000000,141930,143371,1741,0.00000033
1523504451.89056802,0.01309738,8038,0.00350630,0.00000000,0,0.00000000,143371,144947,2049,0.00000019
1523504451.99142599,0.01418459,8128,0.00393356,0.00000000,0,0.00000000,144947,146470,1999,0.00000050
1523504452.09230995,0.01345249,8203,0.00377930,0.00000000,0,0.00000000,146341,147731,1823,0.00000032
1523504452.19316912,0.01283710,8330,0.00427651,0.00000000,0,0.00000000,147702,149227,1873,0.00000020
1523504452.29402709,0.01326493,8498,0.00343822,0.00000000,0,0.00000000,148728,150113,1777,0.00000021
1523504452.39488697,0.01665821,8626,0.00611320,0.00000000,0,0.00000000,150113,151367,1684,0.00000012
1523504452.49571705,0.01262566,8678,0.00318040,0.00000000,0,0.00000000,150307,151801,1701,0.00000018
1523504452.59657502,0.01457094,8724,0.00440206,0.00000000,0,0.00000000,151801,153183,1641,0.00000014
1523504452.69743490,0.01224829,8790,0.00326852,0.00000000,0,0.00000000,153183,154449,1643,0.00000017
1523504452.79829502,0.01342223,8876,0.00498361,0.00000000,0,0.00000000,154449,155756,1651,0.00000020
1523504452.89915204,0.01229911,6774,0.00411931,0.00000000,0,0.00000000,154763,155934,1262,0.00000018
1523504453.00001001,0.01293710,6857,0.00329809,0.00000000,0,0.00000000,155445,156485,1250,0.00000019
1523504453.10086799,0.01179955,6944,0.00303269,0.00000000,0,0.00000000,156485,157501,1246,0.00000019
1523504453.20172501,0.01240795,7016,0.00361524,0.00000000,0,0.00000000,157501,158547,1311,0.00000020
1523504453.30258393,0.01208002,7101,0.00321184,0.00000000,0,0.00000000,158547,159587,1317,0.00000022
1523504453.40344191,0.01304198,7175,0.00394043,0.00000000,0,0.00000000,159587,160657,1335,0.00000020
1523504453.50432706,0.01780304,7281,0.00940843,0.00000000,0,0.00000000,160657,161771,1289,0.00000024
1523504453.60516310,0.01307236,7366,0.00287045,0.00000000,0,0.00000000,161771,163054,1309,0.00000021
1523504453.70604491,0.01049756,7455,0.00237324,0.00000000,0,0.00000000,161251,162285,1311,0.00000018
1523504453.80687690,0.01128511,7558,0.00274265,0.00000000,0,0.00000000,162285,163370,1360,0.00000016
1523504453.90776396,0.01233310,7651,0.00282333,0.00000000,0,0.00000000,163370,164514,1411,0.00000021
1523504454.00858998,0.01352491,7765,0.00297925,0.00000000,0,0.00000000,164514,165615,1437,0.00000019
1523504454.10945296,0.01378171,7862,0.00419344,0.00000000,0,0.00000000,165615,166768,1446,0.00000026
1523504454.21031094,0.01278170,7927,0.00427514,0.00000000,0,0.00000000,166768,167683,1404,0.00000017
1523504454.31117105,0.01308836,8035,0.00381020,0.00000000,0,0.00000000,167683,168782,1538,0.00000016
1523504454.41202807,0.01417577,8121,0.00366191,0.00000000,0,0.00000000,168782,169957,1587,0.00000023
1523504454.51288390,0.01352610,8196,0.00375295,0.00000000,0,0.00000000,169957,170951,1532,0.00000019
1523504454.61374593,0.01356626,8258,0.00365092,0.00000000,0,0.00000000,170951,172065,1561,0.00000014
1523504454.71460199,0.01577590,8329,0.00402423,0.00000000,0,0.00000000,171849,172916,1627,0.00000020
1523504454.81545997,0.01408727,8337,0.00392878,0.00000000,0,0.00000000,172916,174195,1636,0.00000016
1523504454.91631889,0.01511180,8373,0.00370802,0.00000000,0,0.00000000,173269,174595,1585,0.00000015
1523504455.01717401,0.01527696,8413,0.00374817,0.00000000,0,0.00000000,174595,175832,1595,0.00000020
1523504455.11803293,0.01838980,8425,0.00645784,0.00000000,0,0.00000000,175832,176662,1568,0.00000016
1523504455.21889210,0.01488182,8435,0.00391187,0.00000000,0,0.00000000,176662,177876,1715,0.00000061
1523504455.31975007,0.01608754,8448,0.00505222,0.00000000,0,0.00000000,177876,179327,1702,0.00000019
1523504455.42061090,0.01760085,8469,0.00582662,0.00000000,0,0.00000000,177926,179558,1737,0.00000027
1523504455.52149296,0.01517042,8467,0.00322138,0.00000000,0,0.00000000,178119,179654,1753,0.00000010
1523504455.62232590,0.01550711,8454,0.00353343,0.00000000,0,0.00000000,179654,181137,1777,0.00000023
1523504455.72318292,0.02015650,8473,0.00684292,0.00000000,0,0.00000000,181137,182637,1812,0.00000020
1523504455.82404304,0.01705223,8482,0.00405500,0.00000000,0,0.00000000,181629,183168,1809,0.00000065
1523504455.92489910,0.01524700,8483,0.00316810,0.00000000,0,0.00000000,183168,184711,1809,0.00000040
1523504456.02575803,0.01677325,8534,0.00407452,0.00000000,0,0.00000000,184711,186270,1891,0.00000015
1523504456.12661910,0.01444895,8531,0.00389428,0.00000000,0,0.00000000,186270,187811,1898,0.00000017
1523504456.22747803,0.01544071,8582,0.00410885,0.00000000,0,0.00000000,187811,189413,1962,0.00000032
1523504456.32833290,0.01517930,8646,0.00413863,0.00000000,0,0.00000000,189413,191048,2048,0.00000014
1523504456.42919111,0.01613766,8634,0.00489992,0.00000000,0,0.00000000,191048,192511,1998,0.00000029
1523504456.53004909,0.01857531,8648,0.00518336,0.00000000,0,0.00000000,192511,194086,2094,0.00000021
1523504456.63090801,0.01822606,8616,0.00778140,0.00000000,0,0.00000000,194086,194845,1942,0.00000012
1523504456.73176599,0.01918618,8633,0.00610003,0.00000000,0,0.00000000,194845,196389,1964,0.00000014
1523504456.83262610,0.01793259,8654,0.00552921,0.00000000,0,0.00000000,196389,198014,2016,0.00000020
1523504456.93348289,0.01650500,8704,0.00391287,0.00000000,0,0.00000000,196533,198378,2094,0.00000020
1523504457.03434205,0.02472129,8781,0.01271315,0.00000000,0,0.00000000,198378,200373,2123,0.00000014
1523504457.13520002,0.01605514,8838,0.00307984,0.00000000,0,0.00000000,200373,202453,2113,0.00000013
1523504457.23605800,0.01942825,8889,0.00661452,0.00000000,0,0.00000000,202453,201813,2121,0.00000014
1523504457.33691597,0.01943078,8948,0.00561061,0.00000000,0,0.00000000,201813,203642,2131,0.00000024
1523504457.43777704,0.01645001,9036,0.00445314,0.00000000,0,0.00000000,203642,205322,2129,0.00000019
1523504457.53863597,0.01598768,9105,0.00462088,0.00000000,0,0.00000000,205322,206956,2120,0.00000020
1523504457.63949108,0.01835800,9225,0.00479996,0.00000000,0,0.00000000,206956,208639,2089,0.00000019
1523504457.74035096,0.01814161,9338,0.00470120,0.00000000,0,0.00000000,208639,210274,2072,0.00000013
1523504457.84120202,0.01954716,9416,0.00573371,0.00000000,0,0.00000000,210274,211812,2100,0.00000013
1523504457.94206595,0.02294919,9484,0.00726587,0.00000000,0,0.00000000,211812,213166,2018,0.00000033
1523504458.04292488,0.02048816,9551,0.00568707,0.00000000,0,0.00000000,213166,214663,2023,0.00000028
1523504458.14378309,0.01966141,9632,0.00636277,0.00000000,0,0.00000000,214663,216257,2053,0.00000022
1523504458.24464107,0.01961660,9675,0.00521819,0.00000000,0,0.00000000,215589,216852,1984,0.00000019
1523504458.34549999,0.01672298,9730,0.00427965,0.00000000,0,0.00000000,216760,218155,1858,0.00000017
1523504458.44635797,0.01680194,9782,0.00417919,0.00000000,0,0.00000000,218155,219550,1887,0.00000058
1523504458.54721689,0.01754447,9804,0.00548242,0.00000000,0,0.00000000,219550,220460,1747,0.00000016
1523504458.64807510,0.01686493,9816,0.00400767,0.00000000,0,0.00000000,220460,221850,1819,0.00000020
1523504458.74893403,0.01743993,9839,0.00438662,0.00000000,0,0.00000000,221850,222951,1735,0.00000017
1523504458.84979200,0.01428876,7545,0.00372932,0.00000000,0,0.00000000,222951,223962,1324,0.00000026
1523504458.95064902,0.01295350,7588,0.00353733,0.00000000,0,0.00000000,223477,224247,1246,0.00000023
1523504459.05150795,0.01323975,7641,0.00376934,0.00000000,0,0.00000000,224247,225080,1260,0.00000019
1523504459.15236712,0.01281873,7663,0.00252009,0.00000000,0,0.00000000,225080,221846,1198,0.00000023
1523504459.25322509,0.01153061,7720,0.00201559,0.00000000,0,0.00000000,221846,222915,1200,0.00000014
1523504459.35408401,0.01184807,7795,0.00245199,0.00000000,0,0.00000000,222915,223900,1166,0.00000016
1523504459.45494103,0.01196349,7851,0.00242679,0.00000000,0,0.00000000,223900,224939,1264,0.00000015
1523504459.55579305,0.01112573,7934,0.00263497,0.00000000,0,0.00000000,224939,225882,1206,0.00000020
1523504459.65665698,0.01188787,8013,0.00266311,0.00000000,0,0.00000000,225882,226796,1265,0.00000026
1523504459.75751805,0.01271406,8074,0.00247622,0.00000000,0,0.00000000,226796,227648,1175,0.00000034
1523504459.85837507,0.01181842,8173,0.00242917,0.00000000,0,0.00000000,227648,228582,1249,0.00000019
1523504459.95923400,0.01498196,8234,0.00389259,0.00000000,0,0.00000000,228582,229492,1233,0.00000013
1523504460.06009197,0.01308863,8288,0.00287627,0.00000000,0,0.00000000,229492,230428,1227,0.00000017
1523504460.16094995,0.01612238,8330,0.00494066,0.00000000,0,0.00000000,230428,231126,1304,0.00000018
1523504460.26180792,0.01416268,8388,0.00349105,0.00000000,0,0.00000000,231126,232038,1383,0.00000014
1523504460.36266589,0.01671201,8447,0.00489832,0.00000000,0,0.00000000,232038,232764,1300,0.00000013
1523504460.46352506,0.01343512,8584,0.00276136,0.00000000,0,0.00000000,232764,233742,1317,0.00000018
1523504460.56438398,0.01278099,8664,0.00267506,0.00000000,0,0.00000000,233742,234681,1321,0.00000019
1523504460.66524100,0.01472337,8692,0.00308978,0.00000000,0,0.00000000,234681,235644,1410,0.00000020
1523504460.76609802,0.01391630,8693,0.00367512,0.00000000,0,0.00000000,235644,236556,1443,0.00000020
1523504460.86695695,0.01469706,8762,0.00333822,0.00000000,0,0.00000000,236556,237610,1445,0.00000017
1523504460.96781492,0.01516800,8828,0.00382702,0.00000000,0,0.00000000,237610,238340,1402,0.00000015
1523504461.06867290,0.01554780,8871,0.00427361,0.00000000,0,0.00000000,238340,239184,1470,0.00000019
1523504461.16953111,0.01407451,8925,0.00388628,0.00000000,0,0.00000000,238956,239862,1382,0.00000018
1523504461.27039289,0.01567127,8968,0.00368287,0.00000000,0,0.00000000,239862,240786,1498,0.00000020
1523504461.37124991,0.01425038,9009,0.00378360,0.00000000,0,0.00000000,240786,241570,1470,0.00000029
1523504461.47210908,0.01477365,9035,0.00379604,0.00000000,0,0.00000000,241570,242492,1453,0.00000016
1523504461.57296896,0.01459549,9046,0.00354447,0.00000000,0,0.00000000,242330,243360,1488,0.00000018
1523504461.67382503,0.01614482,9062,0.00517517,0.00000000,0,0.00000000,243360,244402,1527,0.00000065
1523504461.77468491,0.01440736,9064,0.00326259,0.00000000,0,0.00000000,242800,243795,1357,0.00000019
1523504461.87554193,0.01667927,9089,0.00419601,0.00000000,0,0.00000000,243795,244830,1421,0.00000013
1523504461.97639990,0.02467547,9086,0.01150596,0.00000000,0,0.00000000,244830,245803,1344,0.00000039
1523504462.07725692,0.01287109,9031,0.00240297,0.00000000,0,0.00000000,245803,247114,1353,0.00000020
1523504462.17811608,0.01469839,9053,0.00337221,0.00000000,0,0.00000000,247114,243671,1369,0.00000021
